provincia,canton,cod_parroquia,parroquia,ym,cluster_id,total_eventos
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-04,1,6
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-05,1,18
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-06,1,13
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-07,2,19
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-08,2,33
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-09,1,15
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-10,2,22
ESMERALDAS,ATACAMES,80653,TONCHIGUE,2025-03,1,6
ESMERALDAS,ATACAMES,80653,TONCHIGUE,2025-08,1,6
ESMERALDAS,ATACAMES,80653,TONCHIGUE,2025-10,1,5
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-01,1,5
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-02,1,5
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-03,1,15
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-04,1,8
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-05,1,12
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-06,1,9
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-07,1,15
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-08,1,21
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-09,1,7
ESMERALDAS,ATACAMES,80654,TONSUPA,2025-10,1,8
ESMERALDAS,ELOY ALFARO,80253,BORBON,2025-04,1,5
ESMERALDAS,ELOY ALFARO,80253,BORBON,2025-05,1,5
ESMERALDAS,ELOY ALFARO,80253,BORBON,2025-06,1,5
ESMERALDAS,ELOY ALFARO,80253,BORBON,2025-07,1,5
ESMERALDAS,ELOY ALFARO,80253,BORBON,2025-08,1,6
ESMERALDAS,ELOY ALFARO,80253,BORBON,2025-10,1,5
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,0,107
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,0,92
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,0,94
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,0,97
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,0,111
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,0,103
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,0,101
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,0,140
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,0,117
ESMERALDAS,ESMERALDAS,80150,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,0,136
ESMERALDAS,ESMERALDAS,80154,CHINCA,2025-02,1,5
ESMERALDAS,ESMERALDAS,80154,CHINCA,2025-04,1,6
ESMERALDAS,ESMERALDAS,80154,CHINCA,2025-05,1,5
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-01,1,9
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-02,1,7
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-03,1,7
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-04,1,6
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-05,1,10
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-06,1,18
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-07,1,10
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-08,1,20
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-09,1,11
ESMERALDAS,ESMERALDAS,80166,TACHINA,2025-10,1,16
ESMERALDAS,MUISNE,80350,"MUISNE, CABECERA CANTONAL",2025-01,1,7
ESMERALDAS,MUISNE,80350,"MUISNE, CABECERA CANTONAL",2025-05,1,7
ESMERALDAS,MUISNE,80350,"MUISNE, CABECERA CANTONAL",2025-06,1,5
ESMERALDAS,MUISNE,80350,"MUISNE, CABECERA CANTONAL",2025-07,1,5
ESMERALDAS,MUISNE,80350,"MUISNE, CABECERA CANTONAL",2025-08,1,8
ESMERALDAS,MUISNE,80350,"MUISNE, CABECERA CANTONAL",2025-10,1,11
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-01,2,32
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-02,2,32
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-03,2,28
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-04,2,40
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-05,2,47
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-06,2,52
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-07,2,39
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-08,2,28
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-09,2,37
ESMERALDAS,QUININDE,80450,"ROSA ZARATE (QUININDE), CABECERA CANTONAL",2025-10,2,48
ESMERALDAS,QUININDE,80455,LA UNION,2025-01,1,13
ESMERALDAS,QUININDE,80455,LA UNION,2025-02,1,12
ESMERALDAS,QUININDE,80455,LA UNION,2025-03,1,7
ESMERALDAS,QUININDE,80455,LA UNION,2025-04,2,20
ESMERALDAS,QUININDE,80455,LA UNION,2025-05,1,17
ESMERALDAS,QUININDE,80455,LA UNION,2025-06,1,14
ESMERALDAS,QUININDE,80455,LA UNION,2025-07,1,9
ESMERALDAS,QUININDE,80455,LA UNION,2025-08,1,15
ESMERALDAS,QUININDE,80455,LA UNION,2025-09,1,16
ESMERALDAS,QUININDE,80455,LA UNION,2025-10,1,19
ESMERALDAS,RIOVERDE,80750,"RIOVERDE, CABECERA CANTONAL",2025-01,1,7
ESMERALDAS,RIOVERDE,80750,"RIOVERDE, CABECERA CANTONAL",2025-06,1,6
ESMERALDAS,RIOVERDE,80750,"RIOVERDE, CABECERA CANTONAL",2025-07,1,5
ESMERALDAS,RIOVERDE,80750,"RIOVERDE, CABECERA CANTONAL",2025-08,1,5
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-01,1,18
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-02,1,15
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-03,1,14
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-04,1,16
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-05,1,20
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-06,1,13
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-07,1,9
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-08,1,10
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-09,1,18
ESMERALDAS,SAN LORENZO,80550,"SAN LORENZO, CABECERA CANTONAL",2025-10,1,9
GALAPAGOS,ISABELA,200250,"PUERTO VILLAMIL, CABECERA CANTONAL",2025-03,1,5
GALAPAGOS,SAN CRISTOBAL,200150,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPI*",2025-01,1,12
GALAPAGOS,SAN CRISTOBAL,200150,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPI*",2025-03,1,7
GALAPAGOS,SAN CRISTOBAL,200150,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPI*",2025-04,1,8
GALAPAGOS,SAN CRISTOBAL,200150,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPI*",2025-05,1,5
GALAPAGOS,SAN CRISTOBAL,200150,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPI*",2025-06,1,10
GALAPAGOS,SAN CRISTOBAL,200150,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPI*",2025-07,1,9
GALAPAGOS,SAN CRISTOBAL,200150,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPI*",2025-10,1,5
GALAPAGOS,SANTA CRUZ,200350,"PUERTO AYORA, CABECERA CANTONAL",2025-03,1,10
GALAPAGOS,SANTA CRUZ,200350,"PUERTO AYORA, CABECERA CANTONAL",2025-05,1,9
GALAPAGOS,SANTA CRUZ,200350,"PUERTO AYORA, CABECERA CANTONAL",2025-06,1,5
GALAPAGOS,SANTA CRUZ,200350,"PUERTO AYORA, CABECERA CANTONAL",2025-07,1,10
GALAPAGOS,SANTA CRUZ,200350,"PUERTO AYORA, CABECERA CANTONAL",2025-08,1,7
GALAPAGOS,SANTA CRUZ,200350,"PUERTO AYORA, CABECERA CANTONAL",2025-09,1,5
GALAPAGOS,SANTA CRUZ,200350,"PUERTO AYORA, CABECERA CANTONAL",2025-10,1,9
GUAYAS,ALFREDO BAQUERIZO MORENO,90250,"ALFREDO BAQUERIZO MORENO (JUJAN), CABECERA CANTON",2025-01,1,5
GUAYAS,ALFREDO BAQUERIZO MORENO,90250,"ALFREDO BAQUERIZO MORENO (JUJAN), CABECERA CANTON",2025-03,1,6
GUAYAS,ALFREDO BAQUERIZO MORENO,90250,"ALFREDO BAQUERIZO MORENO (JUJAN), CABECERA CANTON",2025-06,1,6
GUAYAS,BALAO,90350,"BALAO, CABECERA CANTONAL",2025-01,1,5
GUAYAS,BALAO,90350,"BALAO, CABECERA CANTONAL",2025-03,1,6
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-01,1,12
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-03,1,5
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-05,1,6
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-06,1,12
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-07,1,14
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-08,1,11
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-09,1,8
GUAYAS,BALZAR,90450,"BALZAR, CABECERA CANTONAL",2025-10,1,17
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-01,1,13
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-02,2,27
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-03,1,13
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-04,2,36
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-05,1,26
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-06,1,17
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-07,1,17
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-08,1,19
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-09,1,20
GUAYAS,DAULE,90650,"DAULE, CABECERA CANTONAL",2025-10,1,19
GUAYAS,DAULE,90656,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),2025-07,1,6
GUAYAS,DAULE,90656,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),2025-10,1,7
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-01,0,69
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-02,2,50
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-03,0,76
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-04,0,58
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-05,0,76
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-06,2,61
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-07,2,51
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-08,2,63
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-09,2,53
GUAYAS,DURAN,90750,"ELOY ALFARO (DURAN), CABECERA CANTONAL",2025-10,2,49
GUAYAS,EL TRIUNFO,90950,"EL TRIUNFO, CABECERA CANTONAL",2025-01,1,6
GUAYAS,EL TRIUNFO,90950,"EL TRIUNFO, CABECERA CANTONAL",2025-04,1,10
GUAYAS,EL TRIUNFO,90950,"EL TRIUNFO, CABECERA CANTONAL",2025-05,1,12
GUAYAS,EL TRIUNFO,90950,"EL TRIUNFO, CABECERA CANTONAL",2025-06,1,13
GUAYAS,EL TRIUNFO,90950,"EL TRIUNFO, CABECERA CANTONAL",2025-09,1,5
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-01,1,10
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-02,1,12
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-03,1,7
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-04,1,14
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-05,1,11
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-06,1,12
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-07,1,10
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-08,1,10
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-09,1,9
GUAYAS,EMPALME,90850,"VELASCO IBARRA (EL EMPALME), CABECERA CANTONAL",2025-10,1,18
GUAYAS,GNRAL. ANTONIO ELIZALDE,92750,"GENERAL ANTONIO ELIZALDE (BUCAY), CABECERA CANTON*",2025-05,1,5
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,0,930
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,0,755
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,0,744
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,0,751
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,0,756
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,0,684
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,0,618
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,0,634
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,0,718
GUAYAS,GUAYAQUIL,90150,"GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,0,644
GUAYAS,GUAYAQUIL,90156,POSORJA,2025-09,1,5
GUAYAS,ISIDRO AYORA,92850,"ISIDRO AYORA, CABECERA CANTONAL",2025-03,1,7
GUAYAS,LOMAS DE SARGENTILLO,92450,"LOMAS DE SARGENTILLO, CABECERA CANTONAL",2025-01,1,5
GUAYAS,LOMAS DE SARGENTILLO,92450,"LOMAS DE SARGENTILLO, CABECERA CANTONAL",2025-02,1,6
GUAYAS,LOMAS DE SARGENTILLO,92450,"LOMAS DE SARGENTILLO, CABECERA CANTONAL",2025-06,1,6
GUAYAS,LOMAS DE SARGENTILLO,92450,"LOMAS DE SARGENTILLO, CABECERA CANTONAL",2025-08,1,5
GUAYAS,LOMAS DE SARGENTILLO,92450,"LOMAS DE SARGENTILLO, CABECERA CANTONAL",2025-10,1,5
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-01,1,20
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-02,2,17
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-03,2,29
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-04,1,25
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-05,1,20
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-06,1,13
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-07,2,16
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-08,1,22
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-09,1,11
GUAYAS,MILAGRO,91050,"MILAGRO, CABECERA CANTONAL",2025-10,1,17
GUAYAS,MILAGRO,91054,ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA),2025-03,1,5
GUAYAS,NARANJAL,91150,"NARANJAL, CABECERA CANTONAL",2025-01,1,8
GUAYAS,NARANJAL,91150,"NARANJAL, CABECERA CANTONAL",2025-02,1,7
GUAYAS,NARANJAL,91150,"NARANJAL, CABECERA CANTONAL",2025-03,1,5
GUAYAS,NARANJAL,91150,"NARANJAL, CABECERA CANTONAL",2025-04,1,6
GUAYAS,NARANJAL,91150,"NARANJAL, CABECERA CANTONAL",2025-05,1,5
GUAYAS,NARANJAL,91150,"NARANJAL, CABECERA CANTONAL",2025-09,1,8
GUAYAS,NARANJAL,91150,"NARANJAL, CABECERA CANTONAL",2025-10,1,11
GUAYAS,NARANJITO,91250,"NARANJITO, CABECERA CANTONAL",2025-02,1,5
GUAYAS,NARANJITO,91250,"NARANJITO, CABECERA CANTONAL",2025-04,1,7
GUAYAS,NARANJITO,91250,"NARANJITO, CABECERA CANTONAL",2025-05,1,10
GUAYAS,NOBOL,92550,"NARCISA DE JESUS (NOBOL), CABECERA CANTONAL",2025-02,1,5
GUAYAS,NOBOL,92550,"NARCISA DE JESUS (NOBOL), CABECERA CANTONAL",2025-04,1,8
GUAYAS,NOBOL,92550,"NARCISA DE JESUS (NOBOL), CABECERA CANTONAL",2025-06,1,6
GUAYAS,NOBOL,92550,"NARCISA DE JESUS (NOBOL), CABECERA CANTONAL",2025-07,1,5
GUAYAS,NOBOL,92550,"NARCISA DE JESUS (NOBOL), CABECERA CANTONAL",2025-08,1,7
GUAYAS,PEDRO CARBO,91450,"PEDRO CARBO, CABECERA CANTONAL",2025-02,1,5
GUAYAS,PEDRO CARBO,91450,"PEDRO CARBO, CABECERA CANTONAL",2025-03,1,5
GUAYAS,PEDRO CARBO,91450,"PEDRO CARBO, CABECERA CANTONAL",2025-05,1,7
GUAYAS,PEDRO CARBO,91450,"PEDRO CARBO, CABECERA CANTONAL",2025-06,1,6
GUAYAS,PEDRO CARBO,91450,"PEDRO CARBO, CABECERA CANTONAL",2025-09,1,6
GUAYAS,PEDRO CARBO,91450,"PEDRO CARBO, CABECERA CANTONAL",2025-10,1,6
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-01,1,15
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-02,1,12
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-03,1,11
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-04,1,13
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-05,1,17
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-07,1,11
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-08,1,9
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-09,1,5
GUAYAS,PLAYAS,92150,"GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL",2025-10,1,7
GUAYAS,SALITRE,91950,"EL SALITRE (LAS RAMAS),  CABECERA CANTONAL",2025-03,1,5
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-01,1,11
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-02,1,14
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-03,1,8
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-04,1,19
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-05,1,24
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-06,1,10
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-07,2,26
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-08,1,18
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-09,1,11
GUAYAS,SAMBORONDON,91650,"SAMBORONDON, CABECERA CANTONAL",2025-10,1,12
GUAYAS,SAN JACINTO DE YAGUACHI,92050,"SAN JACINTO DE YAGUACHI, CABECERA CANTONAL",2025-07,1,6
GUAYAS,SAN JACINTO DE YAGUACHI,92050,"SAN JACINTO DE YAGUACHI, CABECERA CANTONAL",2025-10,1,7
GUAYAS,SAN JACINTO DE YAGUACHI,92056,VIRGEN DE FATIMA,2025-05,1,5
GUAYAS,SAN JACINTO DE YAGUACHI,92056,VIRGEN DE FATIMA,2025-10,1,5
GUAYAS,SANTA LUCIA,91850,"SANTA LUCIA, CABECERA CANTONAL",2025-06,1,5
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-01,1,18
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-02,1,9
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-03,1,15
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-04,1,10
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-05,1,16
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-06,1,17
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-07,1,18
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-08,1,9
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-09,1,8
IMBABURA,ANTONIO ANTE,100250,"ATUNTAQUI, CABECERA CANTONAL",2025-10,1,7
IMBABURA,ANTONIO ANTE,100252,SAN FRANCISCO DE NATABUELA,2025-02,1,6
IMBABURA,ANTONIO ANTE,100252,SAN FRANCISCO DE NATABUELA,2025-03,1,5
IMBABURA,ANTONIO ANTE,100254,SAN ROQUE,2025-02,1,7
IMBABURA,COTACACHI,100350,"COTACACHI, CABECERA CANTONAL",2025-01,1,6
IMBABURA,COTACACHI,100350,"COTACACHI, CABECERA CANTONAL",2025-02,1,7
IMBABURA,COTACACHI,100350,"COTACACHI, CABECERA CANTONAL",2025-05,1,5
IMBABURA,COTACACHI,100350,"COTACACHI, CABECERA CANTONAL",2025-06,1,8
IMBABURA,COTACACHI,100350,"COTACACHI, CABECERA CANTONAL",2025-07,1,7
IMBABURA,COTACACHI,100350,"COTACACHI, CABECERA CANTONAL",2025-08,1,5
IMBABURA,COTACACHI,100350,"COTACACHI, CABECERA CANTONAL",2025-09,1,8
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-01,2,150
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-02,2,145
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-03,2,157
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-04,2,152
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-05,2,166
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-06,2,149
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-07,2,153
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-08,2,121
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-09,2,122
IMBABURA,IBARRA,100150,"SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL*",2025-10,2,105
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-01,1,9
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-02,1,7
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-03,1,8
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-04,1,12
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-05,1,9
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-06,1,11
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-07,1,11
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-08,1,9
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-09,1,12
IMBABURA,IBARRA,100157,SAN ANTONIO,2025-10,1,7
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-01,1,23
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-02,2,33
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-03,2,33
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-04,2,33
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-05,2,28
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-06,2,34
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-07,2,27
